artist_name,track_name,genres,followers,popularity,duration,release_date,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre
Billie Eilish,Happier Than Ever,"['art pop', 'electropop', 'pop']",78532735,85,298.899,2021-07-30,0.332,0.225,0.0348,0.767,0.00349,0.128,0.297,81.055,pop
Billie Eilish,everything i wanted,"['art pop', 'electropop', 'pop']",78532735,84,245.425,2019-11-13,0.704,0.225,0.0994,0.902,0.657,0.106,0.243,120.006,pop
Billie Eilish,Bored,"['art pop', 'electropop', 'pop']",78532735,83,180.933,2017-03-30,0.614,0.318,0.0478,0.896,0.00239,0.0795,0.112,119.959,pop
Billie Eilish,bad guy,"['art pop', 'electropop', 'pop']",78532735,83,194.087,2019-03-29,0.701,0.425,0.375,0.328,0.13,0.1,0.562,135.128,pop
Billie Eilish,when the party's over,"['art pop', 'electropop', 'pop']",78532735,83,196.077,2019-03-29,0.367,0.111,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,pop
Billie Eilish,ocean eyes,"['art pop', 'electropop', 'pop']",78532735,69,200.56,2016-11-18,0.475,0.37,0.0361,0.819,0.0577,0.0841,0.157,144.828,pop
Billie Eilish,idontwannabeyouanymore,"['art pop', 'electropop', 'pop']",78532735,80,203.569,2017-12-22,0.483,0.412,0.0402,0.737,0.0,0.116,0.247,170.163,pop
Billie Eilish,Happier Than Ever - Edit,"['art pop', 'electropop', 'pop']",78532735,80,151.444,2021-07-28,0.334,0.599,0.0365,0.0468,0.000392,0.205,0.127,161.74,pop
Harry Styles,As It Was,['pop'],26838277,91,167.303,2022-05-20,0.52,0.731,0.0557,0.342,0.00101,0.311,0.662,173.93,pop
Harry Styles,Late Night Talking,['pop'],26838277,89,177.954,2022-05-20,0.714,0.728,0.0468,0.298,0.0,0.106,0.901,114.996,pop
Harry Styles,Watermelon Sugar,['pop'],26838277,88,174.0,2019-12-13,0.548,0.816,0.0465,0.122,0.0,0.335,0.557,95.39,pop
Harry Styles,Adore You,['pop'],26838277,85,207.133,2019-12-13,0.676,0.771,0.0483,0.0237,7e-06,0.102,0.569,99.048,pop
Harry Styles,Sign of the Times,['pop'],26838277,84,340.706,2017-05-12,0.516,0.595,0.0313,0.0275,0.0,0.109,0.222,119.972,pop
Harry Styles,Falling,['pop'],26838277,83,240.133,2019-12-13,0.567,0.267,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,pop
Harry Styles,Matilda,['pop'],26838277,82,245.964,2022-05-20,0.507,0.294,0.04,0.896,1.97e-05,0.0966,0.386,114.199,pop
Harry Styles,Music For a Sushi Restaurant,['pop'],26838277,82,193.813,2022-05-20,0.72,0.715,0.04,0.258,0.0568,0.107,0.357,107.041,pop
Harry Styles,Satellite,['pop'],26838277,81,218.577,2022-05-20,0.576,0.457,0.0304,0.143,3.05e-05,0.0917,0.301,138.984,pop
Harry Styles,Golden,['pop'],26838277,81,208.906,2019-12-13,0.448,0.838,0.0557,0.21,0.000131,0.131,0.254,139.863,pop
Beyoncé,CUFF IT,"['dance pop', 'pop', 'r&b']",34103163,90,225.388,2022-07-29,0.78,0.689,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,pop
Beyoncé,Crazy In Love (feat. Jay-Z),"['dance pop', 'pop', 'r&b']",34103163,78,236.133,2003-06-24,0.646,0.77,0.226,0.00249,0.0,0.0715,0.681,99.165,pop
Beyoncé,Halo,"['dance pop', 'pop', 'r&b']",34103163,66,261.64,2008-11-14,0.508,0.72,0.0628,0.272,0.0,0.0563,0.472,79.983,pop
Beyoncé,BREAK MY SOUL,"['dance pop', 'pop', 'r&b']",34103163,76,278.281,2022-07-29,0.693,0.887,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,pop
Beyoncé,AMERICA HAS A PROBLEM,"['dance pop', 'pop', 'r&b']",34103163,80,198.897,2022-07-29,0.789,0.614,0.0579,0.00348,0.00152,0.283,0.108,126.035,pop
Beyoncé,ALIEN SUPERSTAR,"['dance pop', 'pop', 'r&b']",34103163,77,215.459,2022-07-29,0.545,0.641,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,pop
Beyoncé,Single Ladies (Put a Ring on It),"['dance pop', 'pop', 'r&b']",34103163,66,193.213,2008-11-14,0.426,0.584,0.296,0.0383,0.0,0.188,0.272,193.437,pop
Beyoncé,Irreplaceable,"['dance pop', 'pop', 'r&b']",34103163,66,227.666,2006-09-04,0.576,0.697,0.326,0.0286,1.15e-06,0.167,0.501,175.906,pop
Beyoncé,Love On Top,"['dance pop', 'pop', 'r&b']",34103163,75,267.413,2011-06-24,0.652,0.749,0.0886,0.0848,0.0,0.604,0.651,94.103,pop
Beyoncé,If I Were a Boy,"['dance pop', 'pop', 'r&b']",34103163,66,249.146,2008-11-14,0.632,0.518,0.0313,0.107,0.0,0.354,0.427,90.007,pop
Khalid,lovely (with Khalid),"['pop', 'pop r&b']",15881324,88,200.185,2018-04-19,0.351,0.296,0.0333,0.934,0.0,0.095,0.12,115.284,pop
Khalid,Numb,"['pop', 'pop r&b']",15881324,82,155.588,2022-06-10,0.912,0.774,0.0455,0.121,0.0127,0.101,0.632,119.966,pop
Khalid,Eastside (with Halsey & Khalid),"['pop', 'pop r&b']",15881324,79,170.769,2018-12-07,0.632,0.686,0.243,0.549,0.0,0.2,0.329,89.949,pop
Khalid,Better,"['pop', 'pop r&b']",15881324,78,229.32,2018-10-18,0.596,0.552,0.097,0.0765,0.334,0.104,0.112,97.949,pop
Khalid,Silence,"['pop', 'pop r&b']",15881324,81,180.822,2017-08-11,0.52,0.761,0.0853,0.256,4.96e-06,0.17,0.286,141.971,pop
Khalid,Young Dumb & Broke,"['pop', 'pop r&b']",15881324,80,202.546,2017-04-27,0.799,0.539,0.0421,0.199,1.66e-05,0.165,0.394,136.948,pop
Khalid,Beautiful People (feat. Khalid),"['pop', 'pop r&b']",15881324,74,197.866,2019-07-12,0.64,0.647,0.186,0.124,0.0,0.0801,0.546,92.979,pop
Khalid,We Go Down Together (with Khalid),"['pop', 'pop r&b']",15881324,78,184.963,2023-02-10,0.494,0.348,0.03,0.652,1.07e-05,0.0859,0.134,104.923,pop
Khalid,Location,"['pop', 'pop r&b']",15881324,77,219.08,2017-04-27,0.736,0.449,0.425,0.33,0.000162,0.0898,0.326,80.126,pop
Khalid,The Hard Way,"['pop', 'pop r&b']",15881324,74,183.925,2023-03-10,0.691,0.906,0.171,0.072,0.0,0.299,0.657,119.978,pop
Ed Sheeran,Perfect,"['pop', 'uk pop']",110856483,89,263.4,2017-03-03,0.599,0.448,0.0232,0.163,0.0,0.106,0.168,95.05,pop
Ed Sheeran,Shivers,"['pop', 'uk pop']",110856483,87,207.853,2021-10-29,0.788,0.859,0.0856,0.281,0.0,0.0424,0.822,141.02,pop
Ed Sheeran,Shape of You,"['pop', 'uk pop']",110856483,87,233.712,2017-03-03,0.825,0.652,0.0802,0.581,0.0,0.0931,0.931,95.977,pop
Ed Sheeran,Bad Habits,"['pop', 'uk pop']",110856483,86,230.746,2021-10-29,0.807,0.893,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,pop
Ed Sheeran,Photograph,"['pop', 'uk pop']",110856483,66,258.986,2013,0.614,0.379,0.0476,0.607,0.000464,0.0986,0.201,107.989,pop
Ed Sheeran,Eyes Closed,"['pop', 'uk pop']",110856483,66,194.848,2023-03-23,0.777,0.526,0.0645,0.302,0.0,0.105,0.389,107.071,pop
Ed Sheeran,Bam Bam (feat. Ed Sheeran),"['pop', 'uk pop']",110856483,79,206.07,2022-04-07,0.756,0.697,0.0401,0.182,0.0,0.333,0.956,94.996,pop
Ed Sheeran,Thinking out Loud,"['pop', 'uk pop']",110856483,65,281.56,2013,0.781,0.445,0.0295,0.474,0.0,0.184,0.591,78.998,pop
Ed Sheeran,Celestial,"['pop', 'uk pop']",110856483,83,209.026,2022-09-29,0.574,0.852,0.0397,0.0529,0.0,0.161,0.501,123.038,pop
Ed Sheeran,I Don't Care (with Justin Bieber),"['pop', 'uk pop']",110856483,73,219.946,2019-07-12,0.798,0.676,0.0442,0.0902,0.0,0.0894,0.843,101.956,pop
Shakira,TQG,"['colombian pop', 'dance pop', 'latin pop']",28123423,97,197.933,2023-02-24,0.72,0.63,0.277,0.673,0.0,0.0936,0.607,179.974,pop
Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","['colombian pop', 'dance pop', 'latin pop']",28123423,97,214.945,2023-01-11,0.778,0.632,0.0493,0.274,0.0,0.0915,0.498,122.104,pop
Shakira,Monotonía,"['colombian pop', 'dance pop', 'latin pop']",28123423,87,158.804,2022-10-19,0.873,0.695,0.0459,0.419,1.23e-06,0.211,0.823,131.963,pop
Shakira,Te Felicito,"['colombian pop', 'dance pop', 'latin pop']",28123423,86,172.235,2022-04-21,0.695,0.636,0.317,0.234,0.0,0.081,0.575,174.14,pop
Shakira,Hips Don't Lie (feat. Wyclef Jean),"['colombian pop', 'dance pop', 'latin pop']",28123423,85,218.093,2005-11-28,0.778,0.824,0.0707,0.284,0.0,0.405,0.758,100.024,pop
Shakira,DON'T YOU WORRY,"['colombian pop', 'dance pop', 'latin pop']",28123423,72,194.437,2022-11-10,0.831,0.868,0.0325,0.176,0.0,0.184,0.483,131.971,pop
Shakira,"Whenever, Wherever","['colombian pop', 'dance pop', 'latin pop']",28123423,82,196.16,2001-11-13,0.794,0.832,0.0407,0.237,1.14e-05,0.203,0.871,107.657,pop
Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),"['colombian pop', 'dance pop', 'latin pop']",28123423,81,202.626,2010-05-28,0.758,0.871,0.147,0.0062,0.0,0.0663,0.753,126.994,pop
Shakira,Dia de Enero,"['colombian pop', 'dance pop', 'latin pop']",28123423,80,173.133,2005-06-03,0.687,0.361,0.0792,0.35,1.11e-05,0.11,0.526,165.747,pop
Shakira,Can't Remember to Forget You (feat. Rihanna),"['colombian pop', 'dance pop', 'latin pop']",28123423,76,206.866,2014-03-13,0.694,0.81,0.0661,0.122,0.0,0.141,0.824,137.968,pop
BTS,Left and Right (Feat. Jung Kook of BTS),"['k-pop', 'k-pop boy group']",63066299,81,154.486,2022-10-06,0.881,0.592,0.0324,0.619,1.32e-05,0.0901,0.719,101.058,pop
BTS,My Universe,"['k-pop', 'k-pop boy group']",63066299,82,226.198,2021-10-15,0.573,0.711,0.0406,0.0114,0.0,0.328,0.47,105.006,pop
BTS,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"['k-pop', 'k-pop boy group']",63066299,86,201.391,2022-11-20,0.71,0.879,0.0422,0.158,0.00142,0.439,0.341,114.993,pop
BTS,Run BTS,"['k-pop', 'k-pop boy group']",63066299,84,204.939,2022-06-10,0.724,0.818,0.168,0.0201,0.0,0.0358,0.696,77.004,pop
BTS,Dynamite,"['k-pop', 'k-pop boy group']",63066299,82,199.053,2020-11-20,0.746,0.765,0.0993,0.0112,0.0,0.0936,0.737,114.044,pop
BTS,FAKE LOVE,"['k-pop', 'k-pop boy group']",63066299,78,242.333,2018-05-18,0.557,0.719,0.0371,0.00267,0.0,0.306,0.345,77.502,pop
BTS,Butter,"['k-pop', 'k-pop boy group']",63066299,79,164.952,2022-06-10,0.759,0.459,0.0948,0.00323,0.0,0.0788,0.695,109.997,pop
BTS,Boy With Luv (feat. Halsey),"['k-pop', 'k-pop boy group']",63066299,78,229.773,2019-04-12,0.645,0.862,0.0845,0.0933,0.0,0.193,0.803,119.947,pop
BTS,Yet To Come,"['k-pop', 'k-pop boy group']",63066299,80,193.593,2022-06-10,0.559,0.885,0.189,0.0432,0.0,0.333,0.683,172.029,pop
BTS,Bad Decisions (with BTS & Snoop Dogg),"['k-pop', 'k-pop boy group']",63066299,79,172.714,2022-08-05,0.762,0.861,0.0955,0.0185,0.0,0.264,0.955,120.048,pop
Brent Faiyaz,JACKIE BROWN,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,82,169.013,2022-07-08,0.726,0.353,0.105,0.65,0.002,0.224,0.503,137.66,pop
Brent Faiyaz,ALL MINE,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,82,216.062,2022-07-08,0.617,0.378,0.0315,0.428,9.16e-05,0.11,0.22,141.967,pop
Brent Faiyaz,Clouded,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,81,110.128,2020-02-07,0.583,0.344,0.0559,0.774,0.0,0.143,0.581,65.203,pop
Brent Faiyaz,Trust,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,79,158.42,2018-10-19,0.764,0.394,0.152,0.231,9.37e-05,0.117,0.465,92.009,pop
Brent Faiyaz,DEAD MAN WALKING,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,73,247.079,2022-07-08,0.51,0.272,0.0557,0.303,0.0,0.0958,0.435,143.984,pop
Brent Faiyaz,Poison,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,77,212.992,2016-08-03,0.689,0.394,0.065,0.711,0.000905,0.0859,0.382,117.489,pop
Brent Faiyaz,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,76,588.139,2021-06-25,0.468,0.652,0.0722,0.333,0.000318,0.55,0.39,140.223,pop
Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)","['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,73,214.692,2022-07-08,0.541,0.619,0.254,0.167,0.00633,0.144,0.491,163.908,pop
Brent Faiyaz,Rehab (Winter In Paris),"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,75,180.303,2020-02-07,0.549,0.242,0.038,0.809,8.1e-05,0.127,0.286,144.211,pop
Brent Faiyaz,lost souls (with Brent Faiyaz),"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",3585537,74,269.727,2021-09-22,0.649,0.347,0.404,0.485,3.24e-05,0.154,0.176,169.994,pop
Lady Gaga,Bloody Mary,"['art pop', 'dance pop', 'pop']",25811426,77,244.76,2011-01-01,0.591,0.637,0.03,0.0107,1.95e-06,0.113,0.432,99.998,pop
Lady Gaga,Shallow,"['art pop', 'dance pop', 'pop']",25811426,84,215.733,2018-10-05,0.572,0.385,0.0308,0.371,0.0,0.231,0.323,95.799,pop
Lady Gaga,Poker Face,"['art pop', 'dance pop', 'pop']",25811426,77,237.2,2008-01-01,0.851,0.806,0.0787,0.118,1.64e-06,0.121,0.787,118.999,pop
Lady Gaga,Always Remember Us This Way,"['art pop', 'dance pop', 'pop']",25811426,82,210.2,2018-10-05,0.553,0.502,0.0409,0.299,0.0,0.764,0.296,129.976,pop
Lady Gaga,Just Dance,"['art pop', 'dance pop', 'pop']",25811426,76,241.933,2008-01-01,0.822,0.739,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,pop
Lady Gaga,Bad Romance,"['art pop', 'dance pop', 'pop']",25811426,82,294.573,2009-11-05,0.696,0.921,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001,pop
Lady Gaga,Hold My Hand,"['art pop', 'dance pop', 'pop']",25811426,71,225.28,2022-05-27,0.53,0.612,0.0331,0.0403,0.0,0.393,0.264,148.009,pop
Lady Gaga,Judas,"['art pop', 'dance pop', 'pop']",25811426,70,249.066,2011-01-01,0.661,0.937,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,pop
Lady Gaga,Rain On Me (with Ariana Grande),"['art pop', 'dance pop', 'pop']",25811426,75,182.2,2020-05-29,0.672,0.855,0.0397,0.021,0.0,0.323,0.646,123.056,pop
Lady Gaga,Telephone,"['art pop', 'dance pop', 'pop']",25811426,72,220.626,2009-08-05,0.825,0.832,0.0403,0.00587,0.000789,0.114,0.713,122.021,pop
Miguel,Sure Thing,"['dance pop', 'pop', 'r&b']",4559287,92,195.373,2010-11-26,0.684,0.607,0.1,0.0267,0.000307,0.191,0.498,81.001,pop
Miguel,Sure Thing - Sped Up,"['dance pop', 'pop', 'r&b']",4559287,84,150.053,2023-01-27,0.753,0.458,0.123,0.0812,0.00413,0.209,0.662,105.057,pop
Miguel,Girl With The Tattoo Enter.lewd,"['dance pop', 'pop', 'r&b']",4559287,82,102.813,2010-11-26,0.372,0.239,0.0296,0.856,0.000175,0.168,0.127,113.451,pop
Miguel,All I Want Is You (feat. J. Cole),"['dance pop', 'pop', 'r&b']",4559287,74,295.92,2010-11-26,0.776,0.603,0.0343,0.0728,6.25e-05,0.111,0.921,96.888,pop
Miguel,Adorn,"['dance pop', 'pop', 'r&b']",4559287,69,193.146,2012-09-28,0.625,0.576,0.175,0.0543,4.07e-05,0.187,0.235,179.063,pop
Miguel,Sky Walker (feat. Travis Scott),"['dance pop', 'pop', 'r&b']",4559287,73,259.333,2017-12-01,0.674,0.506,0.0434,0.173,0.0,0.0866,0.183,145.965,pop
Miguel,Don't Forget My Love,"['dance pop', 'pop', 'r&b']",4559287,62,199.09,2022-03-04,0.638,0.875,0.0413,0.0239,0.0149,0.119,0.251,121.035,pop
Miguel,Remind Me to Forget,"['dance pop', 'pop', 'r&b']",4559287,62,217.293,2017-11-03,0.689,0.505,0.0933,0.158,0.0,0.138,0.312,99.017,pop
Miguel,How Many Drinks?,"['dance pop', 'pop', 'r&b']",4559287,65,272.986,2012-09-28,0.379,0.608,0.134,0.00311,0.000614,0.248,0.241,81.822,pop
Miguel,Come Through and Chill (feat. J. Cole & Salaam Remi),"['dance pop', 'pop', 'r&b']",4559287,68,322.0,2017-12-01,0.461,0.653,0.327,0.158,0.0,0.197,0.588,81.628,pop
Young Thug,Trance (with Travis Scott & Young Thug),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,87,194.786,2022-12-02,0.571,0.549,0.404,0.18,0.0,0.168,0.447,119.497,pop
Young Thug,Go Crazy,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,77,176.96,2020-05-08,0.755,0.578,0.145,0.316,0.0,0.25,0.581,94.148,pop
Young Thug,Way 2 Sexy (with Future & Young Thug),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,77,257.604,2021-09-03,0.803,0.597,0.141,0.000619,4.5e-06,0.323,0.331,136.008,pop
Young Thug,Metro Spider (with Young Thug),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,75,174.56,2022-12-02,0.709,0.734,0.125,0.0411,0.0,0.346,0.245,143.087,pop
Young Thug,Potion (with Dua Lipa & Young Thug),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,66,215.215,2022-08-05,0.824,0.697,0.0473,0.158,4.11e-05,0.0751,0.757,99.987,pop
Young Thug,pick up the phone,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,69,252.262,2016-06-03,0.706,0.716,0.0768,0.115,0.0,0.316,0.459,136.904,pop
Young Thug,Hot (Remix) [feat. Gunna and Travis Scott],"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,71,279.906,2019-12-20,0.845,0.631,0.216,0.188,0.0,0.0806,0.545,111.983,pop
Young Thug,The London (feat. J. Cole & Travis Scott),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,67,200.186,2019-08-16,0.784,0.517,0.209,0.0249,1.44e-06,0.155,0.206,97.991,pop
Young Thug,Solid (feat. Drake),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,72,215.693,2021-04-16,0.887,0.485,0.2,0.0392,0.0,0.141,0.328,125.987,pop
Young Thug,Hot (feat. Gunna),"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",8126081,71,193.026,2019-08-16,0.855,0.651,0.235,0.063,0.0,0.0772,0.559,111.997,pop
Rauw Alejandro,BESO,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,90,194.543,2023-03-24,0.768,0.644,0.136,0.736,0.000837,0.173,0.53,95.05,pop
Rauw Alejandro,LOKERA,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,81,197.101,2023-01-24,0.836,0.826,0.0461,0.213,6.03e-06,0.0814,0.579,102.025,pop
Rauw Alejandro,Te Felicito,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,86,172.235,2022-04-21,0.695,0.636,0.317,0.234,0.0,0.081,0.575,174.14,pop
Rauw Alejandro,Desesperados,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,82,224.996,2021-12-10,0.869,0.694,0.0783,0.356,0.00125,0.0878,0.511,90.02,pop
Rauw Alejandro,PUNTO 40,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,79,190.654,2023-01-24,0.857,0.829,0.0842,0.00112,0.015,0.255,0.208,106.993,pop
Rauw Alejandro,PANTIES Y BRASIERES,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,73,197.383,2023-01-24,0.758,0.888,0.0706,0.34,0.00139,0.144,0.408,107.039,pop
Rauw Alejandro,Todo De Ti,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,77,199.604,2021-12-10,0.78,0.719,0.0506,0.302,0.000196,0.0931,0.336,127.962,pop
Rauw Alejandro,Party,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,83,227.628,2022-05-06,0.829,0.799,0.0897,0.0151,0.000543,0.242,0.471,97.013,pop
Rauw Alejandro,RON COLA,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,81,186.722,2023-01-24,0.739,0.682,0.0972,0.417,3.95e-05,0.105,0.476,94.048,pop
Rauw Alejandro,VAMPIROS,"['puerto rican pop', 'trap latino', 'urbano latino']",16227966,80,176.59,2023-03-24,0.766,0.684,0.0514,0.135,0.0199,0.0832,0.474,102.045,pop
Feid,Yandel 150,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,89,216.148,2023-01-13,0.783,0.729,0.0691,0.0492,0.000272,0.1,0.58,167.968,pop
Feid,Hey Mor,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,91,196.6,2022-10-07,0.901,0.589,0.289,0.00302,0.000237,0.0992,0.399,98.002,pop
Feid,Feliz Cumpleaños Ferxxo,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,89,155.96,2022-09-14,0.865,0.573,0.0678,0.0863,0.0,0.305,0.563,94.999,pop
Feid,CHORRITO PA LAS ANIMAS,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,91,168.133,2022-12-02,0.743,0.831,0.0584,0.114,6.43e-05,0.35,0.609,95.975,pop
Feid,Normal,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,86,171.88,2022-09-14,0.709,0.56,0.171,0.034,0.0,0.315,0.541,170.082,pop
Feid,LA INOCENTE,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,87,202.173,2022-04-01,0.757,0.789,0.0583,0.307,0.0,0.0717,0.464,91.911,pop
Feid,REMIX EXCLUSIVO,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,86,206.946,2023-03-17,0.651,0.557,0.204,0.0358,0.0,0.154,0.711,87.063,pop
Feid,Ferxxo 100,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,81,167.76,2022-09-14,0.705,0.562,0.0674,0.257,0.0,0.137,0.569,163.893,pop
Feid,Prohibidox,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,82,166.253,2022-09-14,0.647,0.801,0.249,0.0451,0.0,0.0628,0.517,180.108,pop
Feid,ULTRA SOLO REMIX,"['colombian pop', 'pop reggaeton', 'reggaeton colombiano', 'urbano latino']",4386905,81,322.347,2022-06-16,0.909,0.824,0.0797,0.0777,0.00387,0.0638,0.585,109.97,pop
Halsey,Closer,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,84,244.96,2016-07-29,0.748,0.524,0.0338,0.414,0.0,0.111,0.661,95.01,pop
Halsey,Without Me,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,81,201.66,2020-01-17,0.752,0.488,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,pop
Halsey,Eastside (with Halsey & Khalid),"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,79,170.769,2018-12-07,0.632,0.686,0.243,0.549,0.0,0.2,0.329,89.949,pop
Halsey,Boy With Luv (feat. Halsey),"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,78,229.773,2019-04-12,0.645,0.862,0.0845,0.0933,0.0,0.193,0.803,119.947,pop
Halsey,Die 4 Me,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,80,215.021,2023-02-24,0.694,0.743,0.0833,0.355,0.0,0.275,0.554,145.048,pop
Halsey,Him & I (with Halsey),"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,77,268.866,2017-12-15,0.589,0.731,0.0868,0.0534,0.0,0.308,0.191,87.908,pop
Halsey,Walls Could Talk,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,76,101.789,2017-06-02,0.626,0.423,0.0513,0.128,0.0,0.18,0.571,95.162,pop
Halsey,Be Kind (with Halsey),"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,75,172.761,2020-05-01,0.63,0.633,0.0457,0.00776,0.0,0.0541,0.452,93.995,pop
Halsey,Bad At Love,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,73,181.279,2017-06-02,0.675,0.751,0.0296,0.0604,0.0,0.0893,0.612,118.384,pop
Halsey,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)","['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']",19818015,66,229.282,2022-08-05,0.81,0.733,0.0444,0.276,6.73e-06,0.288,0.9,125.975,pop
Sam Smith,Unholy (feat. Kim Petras),"['pop', 'uk pop']",22201651,86,156.943,2023-01-27,0.712,0.463,0.0797,0.011,2.96e-06,0.301,0.206,131.199,pop
Sam Smith,I'm Not The Only One,"['pop', 'uk pop']",22201651,86,239.316,2014-05-26,0.677,0.485,0.0361,0.529,2.04e-05,0.0766,0.493,82.001,pop
Sam Smith,Too Good At Goodbyes,"['pop', 'uk pop']",22201651,83,201.0,2017-11-03,0.681,0.372,0.0432,0.64,0.0,0.169,0.476,91.873,pop
Sam Smith,Stay With Me,"['pop', 'uk pop']",22201651,84,172.723,2014-05-26,0.418,0.42,0.0414,0.588,6.39e-05,0.11,0.184,84.094,pop
Sam Smith,I'm Not Here To Make Friends,"['pop', 'uk pop']",22201651,84,229.604,2023-01-27,0.698,0.895,0.0628,0.172,1.45e-05,0.409,0.838,114.914,pop
Sam Smith,Dancing With A Stranger (with Normani),"['pop', 'uk pop']",22201651,76,171.029,2020-10-30,0.741,0.52,0.0656,0.447,1.97e-06,0.222,0.347,102.998,pop
Sam Smith,Like I Can,"['pop', 'uk pop']",22201651,79,167.065,2014-05-26,0.656,0.627,0.0379,0.343,2.17e-05,0.124,0.481,99.933,pop
Sam Smith,Fire On Fire,"['pop', 'uk pop']",22201651,76,246.735,2020-10-30,0.584,0.408,0.0461,0.476,0.0,0.18,0.333,115.129,pop
